"customer_id","first_name","last_name","email","address","city","country","rental_id","rental_date","amount"
347,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org","1673 Tangail Drive","Daugavpils","Latvia",8378,"2005-07-29 05:28:35","4.99"
347,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org","1673 Tangail Drive","Daugavpils","Latvia",9013,"2005-07-30 05:19:20","4.99"
347,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org","1673 Tangail Drive","Daugavpils","Latvia",9582,"2005-07-31 03:05:19","4.99"
347,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org","1673 Tangail Drive","Daugavpils","Latvia",9856,"2005-07-31 13:00:35","3.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",3494,"2005-07-05 23:47:30","4.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",3610,"2005-07-06 05:36:59","4.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",4556,"2005-07-08 04:48:41","9.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",4807,"2005-07-08 17:01:48","8.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",5345,"2005-07-09 17:28:18","4.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",7482,"2005-07-27 19:24:16","6.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",7825,"2005-07-28 08:34:57","4.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",8569,"2005-07-29 11:39:17","4.99"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org","381 Kabul Way","Hsichuh","Taiwan",8682,"2005-07-29 16:15:26","4.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",3488,"2005-07-05 23:32:49","3.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",4494,"2005-07-08 01:42:45","5.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",5433,"2005-07-09 21:22:00","4.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",7002,"2005-07-27 01:26:14","4.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",7046,"2005-07-27 03:27:56","4.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",8297,"2005-07-29 02:45:46","4.99"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org","953 Hodeida Street","Imus","Philippines",9670,"2005-07-31 06:33:33","5.99"
350,"Juan","Fraley","juan.fraley@sakilacustomer.org","469 Nakhon Sawan Street","Teboksary","Russian Federation",3893,"2005-07-06 18:59:31","5.99"
350,"Juan","Fraley","juan.fraley@sakilacustomer.org","469 Nakhon Sawan Street","Teboksary","Russian Federation",6408,"2005-07-11 23:03:02","3.99"
350,"Juan","Fraley","juan.fraley@sakilacustomer.org","469 Nakhon Sawan Street","Teboksary","Russian Federation",7416,"2005-07-27 16:55:25","4.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",4761,"2005-07-08 14:51:45","5.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",5912,"2005-07-10 20:58:22","3.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",6180,"2005-07-11 11:06:50","3.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",6664,"2005-07-12 11:28:22","4.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",6777,"2005-07-12 16:04:40","5.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",7630,"2005-07-28 01:01:03","4.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",8512,"2005-07-29 09:48:03","4.99"
351,"Jack","Foust","jack.foust@sakilacustomer.org","1378 Beira Loop","Zeleznogorsk","Russian Federation",9707,"2005-07-31 07:44:18","7.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",4116,"2005-07-07 06:56:13","4.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",6329,"2005-07-11 19:10:38","5.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",7419,"2005-07-27 17:04:15","7.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",7512,"2005-07-27 20:40:40","6.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",7579,"2005-07-27 23:06:41","4.99"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org","1641 Changhwa Place","Bamenda","Cameroon",7845,"2005-07-28 09:18:07","5.99"
353,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org","1698 Southport Loop","Pachuca de Soto","Mexico",4380,"2005-07-07 20:35:00","5.99"
353,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org","1698 Southport Loop","Pachuca de Soto","Mexico",6610,"2005-07-12 08:20:02","3.99"
353,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org","1698 Southport Loop","Pachuca de Soto","Mexico",7993,"2005-07-28 14:56:41","3.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",4449,"2005-07-07 23:18:58","5.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",5354,"2005-07-09 18:04:33","4.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",5556,"2005-07-10 03:10:17","4.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",5873,"2005-07-10 19:02:10","3.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",6838,"2005-07-12 19:01:30","4.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",6939,"2005-07-26 23:17:51","5.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",8321,"2005-07-29 03:50:54","4.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",8477,"2005-07-29 08:40:36","8.99"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org","519 Nyeri Manor","Santo Andr","Brazil",8609,"2005-07-29 13:19:25","4.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",3567,"2005-07-06 03:09:36","5.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",3730,"2005-07-06 11:31:24","6.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",5210,"2005-07-09 11:24:19","4.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",5564,"2005-07-10 03:23:05","5.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",6262,"2005-07-11 15:33:24","6.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",6669,"2005-07-12 11:39:55","4.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",7108,"2005-07-27 05:28:32","4.99"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org","619 Hunuco Avenue","Matsue","Japan",7477,"2005-07-27 19:11:03","5.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",3829,"2005-07-06 15:59:40","6.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",4599,"2005-07-08 06:48:26","4.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",6593,"2005-07-12 07:21:17","4.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",8198,"2005-07-28 23:08:05","3.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",8975,"2005-07-30 04:10:18","5.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",9037,"2005-07-30 06:23:14","4.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",9523,"2005-07-31 00:56:09","3.99"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org","45 Aparecida de Goinia Place","Satna","India",9883,"2005-07-31 13:53:37","6.99"
357,"Keith","Rico","keith.rico@sakilacustomer.org","482 Kowloon and New Kowloon Manor","Bratislava","Slovakia",3865,"2005-07-06 17:46:57","3.99"
357,"Keith","Rico","keith.rico@sakilacustomer.org","482 Kowloon and New Kowloon Manor","Bratislava","Slovakia",6288,"2005-07-11 17:01:52","8.99"
357,"Keith","Rico","keith.rico@sakilacustomer.org","482 Kowloon and New Kowloon Manor","Bratislava","Slovakia",6367,"2005-07-11 21:18:29","4.99"
357,"Keith","Rico","keith.rico@sakilacustomer.org","482 Kowloon and New Kowloon Manor","Bratislava","Slovakia",7366,"2005-07-27 15:01:17","5.99"
357,"Keith","Rico","keith.rico@sakilacustomer.org","482 Kowloon and New Kowloon Manor","Bratislava","Slovakia",9233,"2005-07-30 13:44:15","3.99"
358,"Samuel","Marlow","samuel.marlow@sakilacustomer.org","604 Bern Place","Ranchi","India",5023,"2005-07-09 02:23:16","5.99"
359,"Willie","Markham","willie.markham@sakilacustomer.org","1623 Kingstown Drive","Almirante Brown","Argentina",4830,"2005-07-08 17:56:23","7.99"
359,"Willie","Markham","willie.markham@sakilacustomer.org","1623 Kingstown Drive","Almirante Brown","Argentina",6424,"2005-07-11 23:49:37","9.99"
359,"Willie","Markham","willie.markham@sakilacustomer.org","1623 Kingstown Drive","Almirante Brown","Argentina",8174,"2005-07-28 21:36:52","4.99"
359,"Willie","Markham","willie.markham@sakilacustomer.org","1623 Kingstown Drive","Almirante Brown","Argentina",9898,"2005-07-31 14:12:03","4.99"
359,"Willie","Markham","willie.markham@sakilacustomer.org","1623 Kingstown Drive","Almirante Brown","Argentina",10174,"2005-07-31 23:40:08","5.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",4056,"2005-07-07 03:57:36","4.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",4487,"2005-07-08 01:20:22","7.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",5995,"2005-07-11 01:15:39","3.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",6770,"2005-07-12 15:49:40","5.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",7588,"2005-07-27 23:23:31","9.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",7654,"2005-07-28 02:00:14","4.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",7908,"2005-07-28 11:32:57","3.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",9283,"2005-07-30 15:25:19","4.99"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org","1009 Zanzibar Lane","Arecibo","Puerto Rico",9659,"2005-07-31 06:02:14","3.99"
361,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org","114 Jalib al-Shuyukh Manor","Yaound","Cameroon",6829,"2005-07-12 18:38:59","4.99"
361,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org","114 Jalib al-Shuyukh Manor","Yaound","Cameroon",8189,"2005-07-28 22:36:26","4.99"
361,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org","114 Jalib al-Shuyukh Manor","Yaound","Cameroon",10151,"2005-07-31 22:22:37","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",4646,"2005-07-08 09:23:26","8.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",5227,"2005-07-09 12:16:39","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",5690,"2005-07-10 09:26:49","5.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",6204,"2005-07-11 12:29:22","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",6576,"2005-07-12 06:13:41","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",6981,"2005-07-27 00:51:38","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",8364,"2005-07-29 05:10:31","4.99"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org","1163 London Parkway","Belm","Brazil",9784,"2005-07-31 10:21:32","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",3726,"2005-07-06 11:15:49","3.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",5687,"2005-07-10 09:07:19","3.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",5758,"2005-07-10 12:42:43","6.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",6140,"2005-07-11 08:40:47","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",6705,"2005-07-12 12:53:11","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",6878,"2005-07-12 20:37:13","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",7708,"2005-07-28 04:19:15","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",8522,"2005-07-29 10:16:19","3.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",8841,"2005-07-29 22:56:07","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",9968,"2005-07-31 16:32:16","4.99"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop","Nyeri","Kenya",9977,"2005-07-31 16:58:42","8.99"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org","817 Laredo Avenue","Guadalajara","Mexico",3678,"2005-07-06 09:15:15","4.99"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org","817 Laredo Avenue","Guadalajara","Mexico",3961,"2005-07-06 22:11:43","4.99"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org","817 Laredo Avenue","Guadalajara","Mexico",4689,"2005-07-08 11:03:47","4.99"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org","817 Laredo Avenue","Guadalajara","Mexico",5872,"2005-07-10 18:54:05","10.99"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org","817 Laredo Avenue","Guadalajara","Mexico",9266,"2005-07-30 14:59:01","4.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",6604,"2005-07-12 07:57:45","4.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",7488,"2005-07-27 19:36:15","7.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",7634,"2005-07-28 01:07:01","4.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",8168,"2005-07-28 21:28:32","4.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",8782,"2005-07-29 20:29:34","4.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",8856,"2005-07-29 23:42:00","3.99"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org","1565 Tangail Manor","Okinawa","Japan",9184,"2005-07-30 12:10:19","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",3632,"2005-07-06 06:38:21","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",4569,"2005-07-08 05:30:51","5.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",6112,"2005-07-11 07:28:05","6.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",6366,"2005-07-11 21:18:16","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",6533,"2005-07-12 04:39:38","6.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",6738,"2005-07-12 14:17:55","5.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",6971,"2005-07-27 00:26:17","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",7602,"2005-07-27 23:48:35","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",7805,"2005-07-28 07:56:41","6.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",8169,"2005-07-28 21:29:46","4.99"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org","1912 Emeishan Drive","Balikesir","Turkey",9316,"2005-07-30 17:11:58","6.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",4251,"2005-07-07 14:11:55","8.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",5490,"2005-07-10 00:09:11","4.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",5538,"2005-07-10 02:39:40","4.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",6835,"2005-07-12 18:58:03","5.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",9030,"2005-07-30 06:05:38","3.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",9430,"2005-07-30 21:20:13","4.99"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org","230 Urawa Drive","Adoni","India",9912,"2005-07-31 14:49:04","4.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",3608,"2005-07-06 05:35:39","4.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",4913,"2005-07-08 21:27:48","8.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",6124,"2005-07-11 08:02:32","4.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",6154,"2005-07-11 09:32:19","5.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",7571,"2005-07-27 22:43:42","4.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",9400,"2005-07-30 20:15:58","5.99"
368,"Harry","Arce","harry.arce@sakilacustomer.org","1922 Miraj Way","Najafabad","Iran",9833,"2005-07-31 12:05:01","6.99"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org","433 Florencia Street","Jurez","Mexico",3490,"2005-07-05 23:37:13","6.99"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org","433 Florencia Street","Jurez","Mexico",4859,"2005-07-08 18:54:04","4.99"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org","433 Florencia Street","Jurez","Mexico",5496,"2005-07-10 00:20:23","7.99"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org","433 Florencia Street","Jurez","Mexico",9032,"2005-07-30 06:06:54","4.99"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org","433 Florencia Street","Jurez","Mexico",9973,"2005-07-31 16:49:31","4.99"
370,"Wayne","Truong","wayne.truong@sakilacustomer.org","1049 Matamoros Parkway","Gulbarga","India",4400,"2005-07-07 21:22:26","7.99"
370,"Wayne","Truong","wayne.truong@sakilacustomer.org","1049 Matamoros Parkway","Gulbarga","India",7152,"2005-07-27 07:15:01","7.99"
370,"Wayne","Truong","wayne.truong@sakilacustomer.org","1049 Matamoros Parkway","Gulbarga","India",7226,"2005-07-27 09:47:53","6.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",4115,"2005-07-07 06:52:23","8.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",5171,"2005-07-09 09:26:55","4.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",7408,"2005-07-27 16:31:40","3.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",8138,"2005-07-28 20:12:17","4.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",9008,"2005-07-30 05:10:26","4.99"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org","1061 Ede Avenue","Cabuyao","Philippines",9117,"2005-07-30 09:20:59","8.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",5229,"2005-07-09 12:30:18","4.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",5501,"2005-07-10 00:33:48","6.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",5914,"2005-07-10 21:01:12","7.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",6692,"2005-07-12 12:35:39","4.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",7190,"2005-07-27 08:36:01","4.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",7234,"2005-07-27 10:08:45","5.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",7735,"2005-07-28 05:09:56","4.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",8009,"2005-07-28 15:25:58","7.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",8837,"2005-07-29 22:49:00","8.99"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org","154 Oshawa Manor","Probolinggo","Indonesia",9128,"2005-07-30 09:51:14","5.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",3667,"2005-07-06 08:36:34","4.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",4325,"2005-07-07 17:59:24","7.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",5120,"2005-07-09 07:14:23","5.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",6202,"2005-07-11 12:24:25","3.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",6944,"2005-07-26 23:34:02","4.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",7206,"2005-07-27 09:07:05","3.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",8611,"2005-07-29 13:26:21","3.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",9327,"2005-07-30 17:31:03","8.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",9397,"2005-07-30 20:07:29","4.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",9966,"2005-07-31 16:26:46","4.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",10010,"2005-07-31 18:01:36","6.99"
373,"Louis","Leone","louis.leone@sakilacustomer.org","1191 Tandil Drive","Tanauan","Philippines",10221,"2005-08-01 01:16:50","4.99"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org","1133 Rizhao Avenue","Vitria de Santo Anto","Brazil",5463,"2005-07-09 22:57:02","4.99"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org","1133 Rizhao Avenue","Vitria de Santo Anto","Brazil",5570,"2005-07-10 03:46:47","6.99"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org","1133 Rizhao Avenue","Vitria de Santo Anto","Brazil",5591,"2005-07-10 04:25:03","3.99"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org","1133 Rizhao Avenue","Vitria de Santo Anto","Brazil",8586,"2005-07-29 12:16:34","7.99"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org","1133 Rizhao Avenue","Vitria de Santo Anto","Brazil",9866,"2005-07-31 13:13:50","6.99"
